50408292,scala.collection.immutable.$colon$colon::<init>()V
67,scala.collection.IterableView$$anon$1::<init>()V
67,scala.collection.IterableLike$$anon$1::<init>(Lscala/collection/IterableLike;)V
66,scala.xml.Elem::<init>()V
65,scala.collection.concurrent.INode::<init>()V
65,scala.collection.concurrent.INode::<init>(Lscala/collection/concurrent/MainNode;Lscala/collection/concurrent/Gen;)V
63,scala.xml.NodeSeq$$anon$1::<init>()V
59,scala/collection/parallel/ParIterableLike$StrictSplitterCheckTask::$init$(Lscala/collection/parallel/ParIterableLike$StrictSplitterCheckTask;)V
57,scala/collection/generic/DelegatedSignalling::$init$(Lscala/collection/generic/DelegatedSignalling;)V
57,scala/collection/parallel/AugmentedIterableIterator::$init$(Lscala/collection/parallel/AugmentedIterableIterator;)V
57,scala.collection.parallel.mutable.ParArray$ParArrayIterator::<init>(Lscala/collection/parallel/mutable/ParArray;II[Ljava/lang/Object;)V
57,scala/collection/parallel/ParIterableLike$Accessor::$init$(Lscala/collection/parallel/ParIterableLike$Accessor;)V
57,scala/collection/parallel/RemainsIterator::$init$(Lscala/collection/parallel/RemainsIterator;)V
57,scala/collection/parallel/IterableSplitter::$init$(Lscala/collection/parallel/IterableSplitter;)V
57,scala/collection/parallel/AugmentedSeqIterator::$init$(Lscala/collection/parallel/AugmentedSeqIterator;)V
57,scala/collection/parallel/SeqSplitter::$init$(Lscala/collection/parallel/SeqSplitter;)V
55,scala/collection/IterableViewLike$Mapped::$init$(Lscala/collection/IterableViewLike$Mapped;)V
55,scala.collection.IterableViewLike$$anon$4::<init>(Lscala/collection/IterableViewLike;Lscala/Function1;)V
55,scala.collection.IterableViewLike$$anon$4::<init>(Lscala/collection/IterableViewLike;)V
55,scala/collection/TraversableViewLike$Mapped::$init$(Lscala/collection/TraversableViewLike$Mapped;)V
51,scala.collection.parallel.ParIterableLike$CopyToArray::<init>(Lscala/collection/parallel/ParIterableLike;IILjava/lang/Object;Lscala/collection/parallel/IterableSplitter;)V
50,scala.collection.Iterator$$anon$18::<init>()V
50,scala.collection.Iterator$$anon$18::<init>(Lscala/collection/Iterator;Lscala/collection/Iterator;)V
48,scala.collection.parallel.mutable.ParArray$Map::<init>(Lscala/collection/parallel/mutable/ParArray;Lscala/Function1;[Ljava/lang/Object;II)V
42,scala.collection.MapLike$MappedValues::<init>()V
41,scala.collection.mutable.WrappedArray$ofChar::<init>([C)V
36,scala.collection.immutable.RedBlackTree$BlackTree::<init>(Ljava/lang/Object;Ljava/lang/Object;Lscala/collection/immutable/RedBlackTree$Tree;Lscala/collection/immutable/RedBlackTree$Tree;)V
36,scala.collection.immutable.RedBlackTree$RedTree::<init>(Ljava/lang/Object;Ljava/lang/Object;Lscala/collection/immutable/RedBlackTree$Tree;Lscala/collection/immutable/RedBlackTree$Tree;)V
32,scala.collection.parallel.mutable.ExposedArraySeq::<init>()V
30,scala.collection.mutable.HashMap$$anon$1::<init>()V
29,scala.collection.convert.Wrappers$MapWrapper$$anon$1$$anon$5$$anon$6::<init>(Lscala/collection/convert/Wrappers$MapWrapper$$anon$1$$anon$5;Ljava/lang/Object;Ljava/lang/Object;)V
26,scala.tools.nsc.Global$Run$SyncedCompilationBuffer$$anon$3::<init>()V
25,scala.collection.convert.Wrappers$MapWrapper$$anon$1$$anon$5::<init>(Lscala/collection/convert/Wrappers$MapWrapper$$anon$1;)V
25,scala.collection.convert.Wrappers$MapWrapper$$anon$1::<init>(Lscala/collection/convert/Wrappers$MapWrapper;)V
25,scala.util.matching.Regex$MatchIterator$$anon$1::<init>()V
22,scala/collection/concurrent/Map::$init$(Lscala/collection/concurrent/Map;)V
22,scala.collection.convert.Decorators$AsJava::<init>(Lscala/Function0;)V
21,scala.collection.immutable.Map$WithDefault::<init>()V
20,scala.collection.immutable.StreamIterator::<init>()V
20,scala.collection.concurrent.Gen::<init>()V
20,scala.collection.concurrent.TrieMap::<init>()V
20,scala.collection.concurrent.TrieMap$MangledHashing::<init>()V
20,scala.collection.mutable.ListMap::<init>()V
20,scala.collection.concurrent.TrieMap::<init>(Lscala/util/hashing/Hashing;Lscala/math/Equiv;)V
20,scala.collection.concurrent.TrieMap::<init>(Ljava/lang/Object;Ljava/util/concurrent/atomic/AtomicReferenceFieldUpdater;Lscala/util/hashing/Hashing;Lscala/math/Equiv;)V
19,scala.collection.TraversableLike$$anonfun$map$1::<init>(Lscala/collection/mutable/Builder;Lscala/Function1;)V
17,scala.collection.parallel.mutable.ResizableParArrayCombiner$$anon$1::<init>(Lscala/collection/mutable/ArrayBuffer;)V
17,scala.collection.immutable.TreeSet::<init>(Lscala/collection/immutable/RedBlackTree$Tree;Lscala/math/Ordering;)V
17,scala.collection.immutable.Vector$::<init>()V
17,scala/collection/parallel/mutable/LazyCombiner::$init$(Lscala/collection/parallel/mutable/LazyCombiner;)V
17,scala.collection.mutable.Builder$$anon$1::<init>(Lscala/collection/mutable/Builder;Lscala/Function1;)V
17,scala.collection.immutable.IndexedSeq$::<init>()V
17,scala/collection/parallel/Combiner::$init$(Lscala/collection/parallel/Combiner;)V
17,scala.reflect.internal.util.Statistics$QuantMap::<init>(Lscala/collection/mutable/HashTable$Contents;)V
17,scala/collection/parallel/mutable/ResizableParArrayCombiner::$init$(Lscala/collection/parallel/mutable/ResizableParArrayCombiner;)V
17,scala/collection/mutable/SynchronizedMap::$init$(Lscala/collection/mutable/SynchronizedMap;)V
17,scala.collection.IndexedSeq$::<init>()V
16,scala.collection.mutable.ArraySeq::<init>()V
15,scala.collection.immutable.List$::<init>()V
15,scala.collection.immutable.Seq$::<init>()V
15,scala.collection.immutable.Nil$::<init>()V
15,scala.collection.immutable.Stream$::<init>()V
15,scala.collection.immutable.Set$::<init>()V
15,scala.collection.parallel.mutable.ExposedArrayBuffer::<init>(I)V
15,scala.collection.Seq$::<init>()V
14,scala.collection.convert.Wrappers$MapWrapper::<init>(Lscala/collection/convert/Wrappers;Lscala/collection/Map;)V
14,scala.collection.MapLike$MappedValues::<init>(Lscala/collection/MapLike;Lscala/Function1;)V
12,scala.collection.immutable.Map$::<init>()V
12,scala.collection.mutable.ArrayBuilder$ofLong::<init>()V
12,scala/collection/IterableViewLike$FlatMapped::$init$(Lscala/collection/IterableViewLike$FlatMapped;)V
12,scala.xml.NodeBuffer::<init>(I)V
12,scala.collection.immutable.SortedMap$$anon$1::<init>()V
12,scala/collection/TraversableViewLike$Filtered::$init$(Lscala/collection/TraversableViewLike$Filtered;)V
12,scala.collection.IterableViewLike$$anon$6::<init>(Lscala/collection/IterableViewLike;Lscala/Function1;)V
12,scala.collection.IterableViewLike$$anon$6::<init>(Lscala/collection/IterableViewLike;)V
12,scala/collection/IterableViewLike$Filtered::$init$(Lscala/collection/IterableViewLike$Filtered;)V
12,scala.collection.IterableViewLike$$anon$5::<init>(Lscala/collection/IterableViewLike;)V
12,scala.collection.mutable.Map$::<init>()V
12,scala.collection.IterableViewLike$$anon$5::<init>(Lscala/collection/IterableViewLike;Lscala/Function1;)V
12,scala/collection/TraversableViewLike$FlatMapped::$init$(Lscala/collection/TraversableViewLike$FlatMapped;)V
12,scala.collection.immutable.HashMap$EmptyHashMap$::<init>()V
12,scala.collection.immutable.Set$EmptySet$::<init>()V
11,scala/collection/parallel/ParSeqLike::$init$(Lscala/collection/parallel/ParSeqLike;)V
11,scala.collection.parallel.mutable.ParArray::<init>(Lscala/collection/mutable/ArraySeq;)V
11,scala/collection/generic/GenericParTemplate::$init$(Lscala/collection/generic/GenericParTemplate;)V
11,scala/collection/parallel/ParSeq::$init$(Lscala/collection/parallel/ParSeq;)V
11,scala/collection/parallel/ParIterable::$init$(Lscala/collection/parallel/ParIterable;)V
11,scala/collection/parallel/ParIterableLike::$init$(Lscala/collection/parallel/ParIterableLike;)V
11,scala/collection/parallel/mutable/ParSeq::$init$(Lscala/collection/parallel/mutable/ParSeq;)V
11,scala/collection/parallel/mutable/ParIterable::$init$(Lscala/collection/parallel/mutable/ParIterable;)V
10,scala.collection.mutable.Buffer$::<init>()V
10,scala.collection.immutable.HashSet$EmptyHashSet$::<init>()V
10,scala.collection.mutable.Set$::<init>()V
10,scala.collection.immutable.StreamIterator::<init>(Lscala/collection/immutable/Stream;)V
10,scala.collection.mutable.HashMap$$anon$1::<init>(Lscala/collection/mutable/HashMap;)V
10,scala.collection.immutable.Map$EmptyMap$::<init>()V
10,scala.collection.mutable.LinkedHashSet$::<init>()V
10,scala.collection.mutable.HashSet$::<init>()V
10,scala.collection.immutable.HashSet$::<init>()V
10,scala.collection.mutable.ListBuffer$::<init>()V
10,scala.collection.mutable.IndexedSeq$::<init>()V
10,scala.collection.mutable.HashMap$$anon$1::<init>(Lscala/collection/MapLike;)V
10,scala.collection.mutable.WrappedArray$ofLong::<init>()V
10,scala.collection.immutable.Stream$Empty$::<init>()V
10,scala.collection.mutable.Stack$::<init>()V
10,scala.collection.mutable.ArrayBuffer$::<init>()V
9,scala.collection.immutable.SortedMap$DefaultKeySortedSet::<init>()V
9,scala.collection.TraversableLike$$anonfun$filterNot$1::<init>(Lscala/Function1;)V
9,scala.collection.mutable.HashMap$$anon$3::<init>()V
9,scala.collection.Iterable$::<init>()V
9,scala.collection.mutable.HashMap$$anon$3::<init>(Lscala/collection/mutable/HashMap;)V
9,scala.collection.Traversable$::<init>()V
8,scala.collection.parallel.mutable.ExposedArraySeq::<init>(I)V
8,scala.collection.mutable.HashMap$::<init>()V
8,scala.collection.convert.Wrappers$JConcurrentMapWrapper::<init>()V
8,scala.collection.convert.Wrappers$SetWrapper::<init>(Lscala/collection/convert/Wrappers;Lscala/collection/Set;)V
8,scala.collection.mutable.LinkedHashMap$::<init>()V
8,scala.collection.parallel.ParIterableLike$$anon$13::<init>(Lscala/collection/parallel/ParIterableLike;Lscala/collection/mutable/Builder;)V
8,scala.collection.parallel.mutable.ExposedArraySeq::<init>([Ljava/lang/Object;I)V
8,scala.collection.Set$::<init>()V
8,scala/collection/parallel/ParIterableLike$BuilderOps::$init$(Lscala/collection/parallel/ParIterableLike$BuilderOps;)V
8,scala.collection.convert.Wrappers$SetWrapper$$anon$4::<init>(Lscala/collection/convert/Wrappers$SetWrapper;)V
8,scala.collection.concurrent.TrieMap$::<init>()V
8,scala.collection.mutable.WeakHashMap$::<init>()V
8,scala.collection.immutable.HashMap$::<init>()V
7,scala/collection/SortedMapLike::$init$(Lscala/collection/SortedMapLike;)V
7,scala/collection/SortedMap::$init$(Lscala/collection/SortedMap;)V
7,scala.collection.immutable.Map$WithDefault::<init>(Lscala/collection/immutable/Map;Lscala/Function1;)V
7,scala.collection.immutable.Map$WithDefault::<init>(Lscala/collection/Map;Lscala/Function1;)V
6,scala.collection.mutable.Iterable$::<init>()V
6,scala.collection.immutable.Iterable$::<init>()V
6,scala.collection.TraversableLike$$anonfun$flatMap$1::<init>(Lscala/collection/mutable/Builder;Lscala/Function1;)V
6,scala.collection.Iterator$$anon$2::<init>()V
6,scala/collection/immutable/SortedMap::$init$(Lscala/collection/immutable/SortedMap;)V
6,scala.collection.parallel.ParIterableLike$FlatMap::<init>(Lscala/collection/parallel/ParIterableLike;Lscala/Function1;Lscala/collection/parallel/CombinerFactory;Lscala/collection/parallel/IterableSplitter;)V
6,scala.collection.mutable.TreeSet$::<init>()V
6,scala.collection.TraversableOnce$$anonfun$addString$1::<init>(Lscala/runtime/BooleanRef;Lscala/collection/mutable/StringBuilder;Ljava/lang/String;)V
5,scala.collection.parallel.mutable.ResizableParArrayCombiner$CopyChainToArray::<init>(Lscala/collection/parallel/mutable/ResizableParArrayCombiner;[Ljava/lang/Object;II)V
5,scala.collection.mutable.TreeMap::<init>()V
5,scala.collection.immutable.TreeSet::<init>(Lscala/math/Ordering;)V
5,scala.collection.mutable.ArraySeq$::<init>()V
5,scala.collection.parallel.mutable.ParArray$ParArrayIterator$::<init>(Lscala/collection/parallel/mutable/ParArray;)V
4,scala/collection/immutable/SortedMap$Default::$init$(Lscala/collection/immutable/SortedMap$Default;)V
4,scala.collection.immutable.SortedMap$$anon$1::<init>(Lscala/collection/immutable/SortedMap;Lscala/Function1;)V
4,scala.collection.parallel.mutable.ParArray$::<init>()V
4,scala.collection.generic.ParFactory$GenericCanCombineFrom::<init>(Lscala/collection/generic/ParFactory;)V
4,scala.collection.immutable.RedBlackTree$EntriesIterator::<init>(Lscala/collection/immutable/RedBlackTree$Tree;Lscala/Option;Lscala/math/Ordering;)V
4,scala/collection/SortedMap$Default::$init$(Lscala/collection/SortedMap$Default;)V
4,scala.collection.generic.ParFactory$GenericCanCombineFrom::<init>(Lscala/collection/generic/GenTraversableFactory;)V
4,scala.collection.mutable.ArraySeq::<init>(I)V
4,scala.collection.immutable.SortedMap$$anon$1::<init>(Lscala/collection/MapLike;Lscala/Function1;)V
3,scala/collection/immutable/Set$::<clinit>()V
3,scala.collection.immutable.TreeMap$::<init>()V
3,scala.collection.mutable.TreeMap$::<init>()V
3,scala.collection.immutable.Traversable$::<init>()V
3,scala/collection/mutable/ArrayOps$ofRef$::<clinit>()V
3,scala.collection.mutable.ArrayOps$ofRef$::<init>()V
3,scala.collection.immutable.Stream$$hash$colon$colon$::<init>()V
3,scala/collection/$colon$plus$::<clinit>()V
3,scala/collection/convert/LowPriorityWrapAsScala::$init$(Lscala/collection/convert/LowPriorityWrapAsScala;)V
3,scala/collection/mutable/Map$::<clinit>()V
3,scala/collection/immutable/Stream$::<clinit>()V
3,scala/collection/immutable/Nil$::<clinit>()V
3,scala/collection/immutable/Set$EmptySet$::<clinit>()V
3,scala.collection.immutable.SortedMap$DefaultKeySortedSet::<init>(Lscala/collection/MapLike;)V
3,scala/collection/immutable/List$::<clinit>()V
3,scala/collection/Iterable$::<clinit>()V
3,scala/collection/Iterator$::<clinit>()V
3,scala.collection.immutable.$colon$colon$::<init>()V
3,scala.collection.immutable.Vector$$anon$1::<init>(Lscala/collection/immutable/Vector;)V
3,scala/collection/immutable/Stream$cons$::<clinit>()V
3,scala.collection.$colon$plus$::<init>()V
3,scala/collection/immutable/$colon$colon$::<clinit>()V
3,scala.collection.immutable.TreeSet$::<init>()V
3,scala/collection/immutable/Vector$::<clinit>()V
3,scala.collection.mutable.HashTable$::<init>()V
3,scala.collection.immutable.SortedMap$DefaultKeySortedSet::<init>(Lscala/collection/immutable/SortedMap;)V
3,scala/collection/IndexedSeq$::<clinit>()V
3,scala/collection/Seq$::<clinit>()V
3,scala.collection.generic.SortedSetFactory$SortedSetCanBuildFrom::<init>(Lscala/collection/generic/SortedSetFactory;Lscala/math/Ordering;)V
3,scala.collection.$plus$colon$::<init>()V
3,scala.collection.immutable.SortedMap$DefaultKeySortedSet::<init>(Lscala/collection/SortedMapLike;)V
3,scala/collection/immutable/StringOps$::<clinit>()V
3,scala.collection.immutable.Stream$cons$::<init>()V
3,scala/collection/mutable/ArrayBuilder$::<clinit>()V
3,scala.collection.mutable.StringBuilder$::<init>()V
3,scala/collection/immutable/Stream$$hash$colon$colon$::<clinit>()V
3,scala.collection.immutable.Vector$$anon$1::<init>()V
3,scala.collection.mutable.ArrayBuilder$::<init>()V
3,scala/collection/immutable/Map$::<clinit>()V
3,scala/collection/mutable/StringBuilder$::<clinit>()V
3,scala/collection/immutable/Seq$::<clinit>()V
3,scala.collection.immutable.Range$::<init>()V
3,scala.collection.Map$::<init>()V
3,scala.collection.immutable.StringOps$::<init>()V
3,scala/collection/immutable/IndexedSeq$::<clinit>()V
3,scala/collection/mutable/HashTable$::<clinit>()V
3,scala/collection/Traversable$::<clinit>()V
3,scala.collection.immutable.SortedSet$::<init>()V
3,scala/collection/$plus$colon$::<clinit>()V
3,scala/collection/immutable/Range$::<clinit>()V
3,scala/collection/convert/WrapAsScala::$init$(Lscala/collection/convert/WrapAsScala;)V
3,scala.collection.Iterator$::<init>()V
2,scala/collection/convert/Wrappers::$init$(Lscala/collection/convert/Wrappers;)V
2,scala/collection/mutable/Buffer$::<clinit>()V
2,scala/collection/convert/Wrappers$::<clinit>()V
2,scala/collection/immutable/HashMap$EmptyHashMap$::<clinit>()V
2,scala.collection.parallel.ParIterableLike$$anon$11$$anon$3::<init>(Lscala/collection/parallel/ParIterableLike;Lscala/collection/parallel/ParIterableLike$StrictSplitterCheckTask;)V
2,scala/collection/mutable/RedBlackTree$::<clinit>()V
2,scala/collection/immutable/Map$EmptyMap$::<clinit>()V
2,scala/collection/convert/DecorateAsScala::$init$(Lscala/collection/convert/DecorateAsScala;)V
2,scala/collection/mutable/FlatHashTable$::<clinit>()V
2,scala/collection/mutable/Set$::<clinit>()V
2,scala.collection.immutable.TreeMap::<init>(Lscala/math/Ordering;)V
2,scala.collection.IndexedSeq$$anon$1::<init>(Lscala/collection/generic/GenTraversableFactory;)V
2,scala.collection.mutable.WrappedArray$::<init>()V
2,scala/collection/Set$::<clinit>()V
2,scala.collection.immutable.RedBlackTree$KeysIterator::<init>(Lscala/collection/immutable/RedBlackTree$Tree;Lscala/Option;Lscala/math/Ordering;)V
2,scala/collection/immutable/Stream$Empty$::<clinit>()V
2,scala/collection/immutable/BitSet$::<clinit>()V
2,scala/collection/concurrent/TrieMap$::<clinit>()V
2,scala.collection.mutable.ArrayOps$ofChar$::<init>()V
2,scala.collection.mutable.AnyRefMap$::<init>()V
2,scala.collection.generic.GenTraversableFactory$ReusableCBF::<init>(Lscala/collection/generic/GenTraversableFactory;)V
2,scala/collection/mutable/LinkedHashMap$::<clinit>()V
2,scala/collection/mutable/ArrayOps$ofLong$::<clinit>()V
2,scala.collection.parallel.ParIterableLike$$anon$11::<init>(Lscala/collection/parallel/ParIterableLike;Lscala/collection/parallel/ParIterableLike$StrictSplitterCheckTask;)V
2,scala/collection/concurrent/INodeBase::<clinit>()V
2,scala/collection/convert/AsJavaConverters::$init$(Lscala/collection/convert/AsJavaConverters;)V
2,scala.collection.mutable.AnyRefMap$ExceptionDefault::<init>()V
2,scala.collection.mutable.FlatHashTable$NullSentinel$::<init>()V
2,scala/collection/immutable/HashMap$::<clinit>()V
2,scala.collection.convert.WrapAsScala$::<init>()V
2,scala.collection.immutable.BitSet$::<init>()V
2,scala/collection/concurrent/INode$::<clinit>()V
2,scala/collection/mutable/WrappedArray$::<clinit>()V
2,scala/collection/immutable/NumericRange$::<clinit>()V
2,scala/collection/convert/DecorateAsJava::$init$(Lscala/collection/convert/DecorateAsJava;)V
2,scala.xml.Null$::<init>()V
2,scala/collection/mutable/FlatHashTable$NullSentinel$::<clinit>()V
2,scala/collection/mutable/Iterable$::<clinit>()V
2,scala/collection/parallel/Tasks::$init$(Lscala/collection/parallel/Tasks;)V
2,scala/collection/mutable/HashMap$::<clinit>()V
2,scala/collection/convert/AsScalaConverters::$init$(Lscala/collection/convert/AsScalaConverters;)V
2,scala/collection/mutable/AnyRefMap$::<clinit>()V
2,scala/collection/mutable/Stack$::<clinit>()V
2,scala.collection.convert.Wrappers$JConcurrentMapWrapper::<init>(Lscala/collection/convert/Wrappers;Ljava/util/concurrent/ConcurrentMap;)V
2,scala.collection.parallel.package$CollectionsHaveToParArray::<init>(Ljava/lang/Object;Lscala/Function1;)V
2,scala.collection.package$::<init>()V
2,scala/collection/mutable/LinkedHashSet$::<clinit>()V
2,scala.collection.mutable.RedBlackTree$Tree$::<init>()V
2,scala/collection/mutable/IndexedSeq$::<clinit>()V
2,scala.collection.concurrent.INode$::<init>()V
2,scala/collection/mutable/ArrayOps$ofChar$::<clinit>()V
2,scala/collection/mutable/TreeSet$::<clinit>()V
2,scala.collection.TraversableLike$$anonfun$partition$1::<init>(Lscala/collection/mutable/Builder;Lscala/collection/mutable/Builder;Lscala/Function1;)V
2,scala.collection.parallel.ParIterableLike$$anon$17::<init>(Lscala/collection/parallel/ParIterableLike;Lscala/Function0;)V
2,scala.collection.mutable.ArrayOps$ofLong$::<init>()V
2,scala.collection.immutable.HashMap$$anon$2::<init>(Lscala/Function2;)V
2,scala.collection.mutable.RedBlackTree$::<init>()V
2,scala.collection.immutable.HashMap$$anon$2$$anon$3::<init>(Lscala/collection/immutable/HashMap$$anon$2;)V
2,scala/collection/immutable/Iterable$::<clinit>()V
2,scala/collection/concurrent/MainNode::<clinit>()V
2,scala/collection/mutable/WeakHashMap$::<clinit>()V
2,scala.collection.immutable.List$$anon$1::<init>()V
2,scala.collection.mutable.WrappedArray$ofLong::<init>([J)V
2,scala.collection.JavaConverters$::<init>()V
2,scala/collection/mutable/ListBuffer$::<clinit>()V
2,scala.collection.immutable.TreeMap::<init>(Lscala/collection/immutable/RedBlackTree$Tree;Lscala/math/Ordering;)V
2,scala.collection.immutable.HashMap$$anon$2$$anon$3::<init>()V
2,scala/collection/mutable/ArrayBuffer$::<clinit>()V
2,scala/collection/mutable/RedBlackTree$Tree$::<clinit>()V
2,scala.collection.convert.Wrappers$::<init>()V
2,scala.collection.immutable.NumericRange$::<init>()V
2,scala.collection.mutable.RedBlackTree$Node$::<init>()V
2,scala/collection/generic/BitSetFactory::$init$(Lscala/collection/generic/BitSetFactory;)V
2,scala.collection.immutable.HashMap$$anon$2::<init>()V
2,scala/collection/package$::<clinit>()V
2,scala/collection/parallel/ParIterableLike$NonDivisibleTask::$init$(Lscala/collection/parallel/ParIterableLike$NonDivisibleTask;)V
2,scala/collection/mutable/RedBlackTree$Node$::<clinit>()V
2,scala.collection.parallel.ParIterableLike$$anon$11$$anon$3::<init>(Lscala/collection/parallel/ParIterableLike$$anon$11;Lscala/Function1;)V
2,scala/collection/mutable/HashSet$::<clinit>()V
2,scala/collection/JavaConverters$::<clinit>()V
2,scala/collection/generic/BitOperations$Int::$init$(Lscala/collection/generic/BitOperations$Int;)V
2,scala/collection/immutable/HashSet$EmptyHashSet$::<clinit>()V
2,scala/collection/immutable/HashSet$::<clinit>()V
2,scala/collection/concurrent/CNodeBase::<clinit>()V
2,scala.collection.mutable.FlatHashTable$::<init>()V
2,scala.collection.IndexedSeq$$anon$1::<init>()V
2,scala.collection.generic.IdleSignalling$::<init>()V
2,scala/collection/convert/WrapAsScala$::<clinit>()V
1,scala.collection.parallel.ExecutionContextTaskSupport$::<init>()V
1,scala/collection/IterableView$::<clinit>()V
1,scala/collection/mutable/ArraySeq$::<clinit>()V
1,scala/collection/parallel/AdaptiveWorkStealingForkJoinTasks::$init$(Lscala/collection/parallel/AdaptiveWorkStealingForkJoinTasks;)V
1,scala/collection/parallel/ForkJoinTasks::$init$(Lscala/collection/parallel/ForkJoinTasks;)V
1,scala/collection/mutable/ArrayOps$ofInt$::<clinit>()V
1,scala/collection/immutable/RedBlackTree$::<clinit>()V
1,scala/collection/parallel/mutable/package$::<clinit>()V
1,scala.collection.immutable.RedBlackTree$::<init>()V
1,scala/collection/mutable/TreeMap$::<clinit>()V
1,scala/collection/parallel/ExecutionContextTaskSupport$::<clinit>()V
1,scala.collection.immutable.RedBlackTree$BlackTree$::<init>()V
1,scala/collection/mutable/ArrayOps$ofByte$::<clinit>()V
1,scala.collection.mutable.SetBuilder::<init>(Lscala/collection/GenSet;)V
1,scala/collection/parallel/AdaptiveWorkStealingTasks::$init$(Lscala/collection/parallel/AdaptiveWorkStealingTasks;)V
1,scala.collection.TraversableLike$WithFilter$$anonfun$map$2::<init>(Lscala/collection/TraversableLike$WithFilter;Lscala/Function1;Lscala/collection/mutable/Builder;)V
1,scala/collection/generic/VolatileAbort::$init$(Lscala/collection/generic/VolatileAbort;)V
1,scala/collection/parallel/ExecutionContextTasks::$init$(Lscala/collection/parallel/ExecutionContextTasks;)V
1,scala.collection.immutable.RedBlackTree$RedTree$::<init>()V
1,scala/collection/concurrent/CNode$::<clinit>()V
1,scala.collection.parallel.ExecutionContextTaskSupport::<init>(Lscala/concurrent/ExecutionContext;)V
1,scala.collection.parallel.mutable.package$::<init>()V
1,scala.collection.immutable.Vector$VectorReusableCBF::<init>()V
1,scala.collection.parallel.package$::<init>()V
1,scala/collection/immutable/RedBlackTree$BlackTree$::<clinit>()V
1,scala/collection/parallel/mutable/ParArray$::<clinit>()V
1,scala.collection.mutable.TreeMap::<init>(Lscala/math/Ordering;)V
1,scala/collection/convert/LowPriorityWrapAsJava::$init$(Lscala/collection/convert/LowPriorityWrapAsJava;)V
1,scala.collection.JavaConversions$::<init>()V
1,scala.collection.mutable.ArrayOps$ofByte$::<init>()V
1,scala/collection/immutable/RedBlackTree$RedTree$::<clinit>()V
1,scala/collection/immutable/Traversable$::<clinit>()V
1,scala.collection.concurrent.CNode$::<init>()V
1,scala.collection.IterableView$::<init>()V
1,scala/collection/generic/IdleSignalling$::<clinit>()V
1,scala.collection.mutable.HashMap::<init>(B)V
1,scala.collection.parallel.ForkJoinTaskSupport::<init>(Ljava/util/concurrent/ForkJoinPool;)V
1,scala/collection/immutable/TreeMap$::<clinit>()V
1,scala/collection/immutable/TreeSet$::<clinit>()V
1,scala/collection/mutable/SortedMap::$init$(Lscala/collection/mutable/SortedMap;)V
1,scala.collection.mutable.ArrayOps$ofInt$::<init>()V
1,scala/collection/convert/WrapAsJava::$init$(Lscala/collection/convert/WrapAsJava;)V
1,scala.collection.parallel.mutable.ResizableParArrayCombiner$::<init>()V
1,scala/collection/Map$::<clinit>()V
1,scala/collection/immutable/SortedSet$::<clinit>()V
1,scala/collection/parallel/package$::<clinit>()V
1,scala.collection.immutable.Vector$VectorReusableCBF::<init>(Lscala/collection/generic/GenTraversableFactory;)V
1,scala/collection/parallel/mutable/ResizableParArrayCombiner$::<clinit>()V
1,scala/collection/JavaConversions$::<clinit>()V
1,scala.collection.mutable.TreeMap::<init>(Lscala/collection/mutable/RedBlackTree$Tree;Lscala/math/Ordering;)V
